Pitch,Roll,Yaw,M1,M2,M3,M4,M1A1,M1A2,Control
0.313352916,-0.069798994,0.113921602,2000.113922,2000.113922,2000.113922,2000.113922,-4.978392964,0.111010493,00
0.021183456,0.248447459,0.098668253,2000.098668,2000.098668,2000.098668,2000.098668,-2.299115935,4.266297049,00
0.63028778,-0.195786867,0.410200971,2000.410201,2000.410201,2000.410201,2000.410201,2.493957681,4.499169773,00
-0.200251695,0.048503882,0.32568252,2000.325683,2000.325683,2000.325683,2000.325683,4.994098107,0.595526557,00
-0.077766082,-0.044949916,0.009141459,2000.009141,2000.009141,2000.009141,2000.009141,2.902687765,-3.85564103,00
0.520654952,0.053607395,0.184183473,2000.184183,2000.184183,2000.184183,2000.184183,-1.857440322,-4.761950035,00
0.493672545,0.059399812,0.302978604,2000.302979,2000.302979,2000.302979,2000.302979,-4.909846343,-1.290144139,00
-0.239837245,0.237948712,-0.119565812,1999.880434,1999.880434,1999.880434,1999.880434,-3.448162279,3.367814329,00
-0.285864476,-0.221067093,0.159550544,2000.159551,2000.159551,2000.159551,2000.159551,1.183746282,4.929419834,00
0.358275298,0.462404836,0.46892236,2000.468922,2000.468922,2000.468922,2000.468922,4.727323971,1.958939477,00
-0.155693641,0.709442825,0.675362848,2000.675363,2000.675363,2000.675363,2000.675363,3.924621802,-2.812580801,00
-0.106438773,-0.004537335,0.46329345,2000.463293,2000.463293,2000.463293,2000.463293,-0.486359553,-4.998227261,00
0.018681695,-0.038866824,-0.469076165,1999.530924,1999.530924,1999.530924,1999.530924,-4.450184177,-2.588526628,00
-0.313674405,-0.490865016,-0.259227216,1999.740773,1999.740773,1999.740773,1999.740773,-4.322529992,2.201053449,00
-0.315354952,0.213093152,0.110592828,2000.110593,2000.110593,2000.110593,2000.110593,-0.220761667,4.966995136,00
0.349453779,-0.108472416,-0.13056857,1999.869431,1999.869431,1999.869431,1999.869431,4.083973917,3.166304401,00
-0.363091442,0.075618218,0.040605865,2000.040606,2000.040606,2000.040606,2000.040606,4.633922716,-1.545471998,00
-0.149753647,-0.448894069,-0.022101113,1999.977899,1999.977899,1999.977899,1999.977899,0.92346434,-4.836348569,00
0.105482612,-0.199269286,-0.177363176,1999.822637,1999.822637,1999.822637,1999.822637,-3.636022891,-3.68070857,00
-0.076649374,-0.413355878,-0.56858754,1999.431412,1999.431412,1999.431412,1999.431412,-4.852567445,0.858957914,00
-0.140744037,-0.111124022,-0.001495664,1999.998504,1999.998504,1999.998504,1999.998504,-1.607683868,4.608902453,00
0.236596708,-0.327391061,0.274771582,2000.274772,2000.274772,2000.274772,2000.274772,3.115296842,4.121443332,00
-0.718219493,0.279030147,-0.181635464,1999.818365,1999.818365,1999.818365,1999.818365,4.974088003,-0.155251782,00
-0.341712792,0.187769648,-0.577956016,1999.422044,1999.422044,1999.422044,1999.422044,2.259725593,-4.289209123,00
0.025999743,0.002824822,0.041591694,2000.041592,2000.041592,2000.041592,2000.041592,-2.532218106,-4.479687378,00
0.231560024,0.348926861,0.08242142,2000.082421,2000.082421,2000.082421,2000.082421,-4.996052156,-0.551561716,00
-0.304349015,-0.102967835,0.053187892,2000.053188,2000.053188,2000.053188,2000.053188,-2.866538895,3.883667244,00
0.277026725,-0.049834054,-0.127940761,1999.872059,1999.872059,1999.872059,1999.872059,1.898457007,4.74827045,00
-0.200226697,-0.400581247,-0.034147805,1999.965852,1999.965852,1999.965852,1999.965852,4.918020291,1.247335702,00
0.264383976,-0.06189468,0.298759913,2000.29876,2000.29876,2000.29876,2000.29876,3.415978401,-3.400393738,00
-0.619381378,0.559666167,-0.182064025,1999.817936,1999.817936,1999.817936,1999.817936,-1.226698278,-4.921816857,00
-0.246511165,0.537896577,-0.126987224,1999.873013,1999.873013,1999.873013,1999.873013,-4.741554217,-1.918144256,00
0.387095595,0.19967055,-0.390409455,1999.609591,1999.609591,1999.609591,1999.609591,-3.897047076,2.849061328,00
0.182253538,0.557929576,0.177340932,2000.177341,2000.177341,2000.177341,2000.177341,0.530387175,4.996853066,00
-0.929146673,-0.153248395,-0.090595281,1999.909405,1999.909405,1999.909405,1999.909405,4.470185903,2.55056114,00
-0.349399095,-0.011694437,-0.491327429,1999.508673,1999.508673,1999.508673,1999.508673,4.300116327,-2.240704936,00
-0.489363061,-0.216241924,0.265601091,2000.265601,2000.265601,2000.265601,2000.265601,0.176539631,-4.971877227,00
-0.453592297,-0.080390408,0.149192358,2000.149192,2000.149192,2000.149192,2000.149192,-4.109346788,-3.131928524,00
0.040481742,0.090290842,-0.631331322,1999.368669,1999.368669,1999.368669,1999.368669,-4.617118721,1.58750082,00
0.353092053,0.322311802,0.296035818,2000.296036,2000.296036,2000.296036,2000.296036,-0.879932995,4.847389232,00
-0.433953357,-0.522306937,0.421182017,2000.421182,2000.421182,2000.421182,2000.421182,3.666259068,3.650610339,00
0.656120761,-0.035144767,-0.556404531,1999.443595,1999.443595,1999.443595,1999.443595,4.841709452,-0.902522864,00
0.469837976,-0.097334217,-0.124013921,1999.875986,1999.875986,1999.875986,1999.875986,1.565714494,-4.625880708,00
-0.013787044,0.002286954,0.455006299,2000.455006,2000.455006,2000.455006,2000.455006,-3.149791149,-4.096225162,00
0.237202911,0.067849476,-0.153293742,1999.846706,1999.846706,1999.846706,1999.846706,-4.969393336,0.199480907,00
-0.230431804,0.057780266,0.38356502,2000.383565,2000.383565,2000.383565,2000.383565,-2.220158207,4.31178515,00
-0.204974509,0.173858638,-0.051865057,1999.948135,1999.948135,1999.948135,1999.948135,2.570280138,4.459854011,00
0.043932718,-0.228134601,0.482497936,2000.482498,2000.482498,2000.482498,2000.482498,4.997614778,0.507553662,00
-0.048583465,0.213666754,0.120942456,2000.120942,2000.120942,2000.120942,2000.120942,2.830165439,-3.911389183,00
-0.362539762,-0.071637489,0.45438659,2000.454387,2000.454387,2000.454387,2000.454387,-1.939324953,-4.734218852,00
0.431791101,0.319529277,-0.185058708,1999.814941,1999.814941,1999.814941,1999.814941,-4.925808927,-1.204429541,00
-0.199994833,-0.251760046,-0.639342411,1999.360658,1999.360658,1999.360658,1999.360658,-3.38352689,3.432706735,00
0.619696655,-0.101714199,-0.332412986,1999.667587,1999.667587,1999.667587,1999.667587,1.269554166,4.91382827,00
0.136493803,0.309013316,-0.572461719,1999.427538,1999.427538,1999.427538,1999.427538,4.755412976,1.877198754,00
-0.012734291,-0.160503687,-0.073953157,1999.926047,1999.926047,1999.926047,1999.926047,3.869167027,-2.885318639,00
-0.089019563,0.6206646,-0.571945056,1999.428055,1999.428055,1999.428055,1999.428055,-0.574373243,-4.995087382,00
-0.388272097,0.164254559,0.142275847,2000.142276,2000.142276,2000.142276,2000.142276,-4.489837402,-2.512395822,00
0.366621116,-0.387407035,0.446379071,2000.446379,2000.446379,2000.446379,2000.446379,-4.27736576,2.28018087,00
-0.403109052,-0.083592985,0.034143367,2000.034143,2000.034143,2000.034143,2000.034143,-0.132303764,4.976369786,00
-0.059022972,-0.124960521,-0.011587614,1999.988412,1999.988412,1999.988412,1999.988412,4.134397703,3.09730727,00
-0.632778769,0.60797751,-0.138389122,1999.861611,1999.861611,1999.861611,1999.861611,4.599952988,-1.629405266,00
-0.325353432,0.117979857,0.080771323,2000.080771,2000.080771,2000.080771,2000.080771,0.83633271,-4.858050114,00
0.172481217,-0.583042364,-0.222902146,1999.777098,1999.777098,1999.777098,1999.777098,-3.696208005,-3.620226092,00
0.071091998,0.306743705,-0.941854931,1999.058145,1999.058145,1999.058145,1999.058145,-4.830472126,0.946017104,00
-0.201372236,-0.116005494,0.511324404,2000.511324,2000.511324,2000.511324,2000.511324,-1.523622451,4.642496537,00
0.002352114,-0.235539351,0.660201324,2000.660201,2000.660201,2000.660201,2000.660201,3.184038678,4.070686064,00
-0.000828579,0.062366875,0.753948881,2000.753949,2000.753949,2000.753949,2000.753949,4.964309331,-0.243694403,00
0.017872069,0.318801201,0.230574225,2000.230574,2000.230574,2000.230574,2000.230574,2.180416879,-4.33402336,00
-0.32319742,-0.330889647,-0.113804148,1999.886196,1999.886196,1999.886196,1999.886196,-2.608140796,-4.439671227,00
-0.076611159,-0.171144361,0.281137621,2000.281138,2000.281138,2000.281138,2000.281138,-4.998785851,-0.463505842,00
0.172436494,-0.355033523,0.433967457,2000.433967,2000.433967,2000.433967,2000.433967,-2.793570248,3.938804676,00
0.626333004,-0.171441793,0.556441467,2000.556441,2000.556441,2000.556441,2000.556441,1.980040958,4.71979634,00
0.03513367,0.767138358,-0.031728094,1999.968272,1999.968272,1999.968272,1999.968272,4.933211639,1.161429016,00
1.117440629,-0.163099009,0.159462482,2000.159462,2000.159462,2000.159462,2000.159462,3.350810289,-3.46475079,00
-0.316542042,-0.099963038,-0.1398143,1999.860186,1999.860186,1999.860186,1999.860186,-1.312310587,-4.905454698,00
0.358858434,-0.259137568,0.313745698,2000.313746,2000.313746,2000.313746,2000.313746,-4.768899162,-1.836106179,00
0.239910317,0.098633393,-0.139402038,1999.860598,1999.860598,1999.860598,1999.860598,-3.84098384,2.921349893,00
0.092248774,0.271536433,-0.140382214,1999.859618,1999.859618,1999.859618,1999.859618,0.618314311,4.992930346,00
0.710017838,0.158581889,0.290341783,2000.290342,2000.290342,2000.290342,2000.290342,4.509137136,2.474033665,00
-0.346160643,-0.343457249,0.062594198,2000.062594,2000.062594,2000.062594,2000.062594,4.254280073,-2.319478158,00
0.398096107,0.245491061,-0.394021855,1999.605978,1999.605978,1999.605978,1999.605978,0.088057531,-4.980472459,00
0.106260041,0.241034312,0.044725206,2000.044725,2000.044725,2000.044725,2000.044725,-4.159124699,-3.06244335,00
0.473194299,-0.47114176,0.115966407,2000.115966,2000.115966,2000.115966,2000.115966,-4.582426861,1.671182052,00
-0.210551353,-0.394172686,-0.565875532,1999.434124,1999.434124,1999.434124,1999.434124,-0.7926669,4.868330383,00
-0.028026342,0.252333412,0.057236794,2000.057237,2000.057237,2000.057237,2000.057237,3.725867353,3.589558211,00
-0.145436078,0.158661736,0.467403471,2000.467403,2000.467403,2000.467403,2000.467403,4.818856345,-0.989437226,00
-0.082535625,-0.172940569,0.192833624,2000.192834,2000.192834,2000.192834,2000.192834,1.481411036,-4.65874864,00
0.026895233,0.465764398,-0.32179265,1999.678207,1999.678207,1999.678207,1999.678207,-3.218036747,-4.04482804,00
-0.003112119,0.201812031,-0.34658101,1999.653419,1999.653419,1999.653419,1999.653419,-4.958836386,0.287888807,00
0.112956523,0.06313029,-0.393455116,1999.606545,1999.606545,1999.606545,1999.606545,-2.14050472,4.355922012,00
0.431675502,-0.395782496,-0.227500403,1999.7725,1999.7725,1999.7725,1999.7725,2.645797114,4.419140608,00
-0.227285299,-0.2734202,0.546308761,2000.546309,2000.546309,2000.546309,2000.546309,4.999565283,0.419421709,00
0.131399935,0.105784527,0.343378999,2000.343379,2000.343379,2000.343379,2000.343379,2.756756188,-3.965911575,00
0.056635392,-0.000871336,-0.000995059,1999.999005,1999.999005,1999.999005,1999.999005,-2.020601833,-4.705004046,00
0.390968994,0.138836983,-0.287534046,1999.712466,1999.712466,1999.712466,1999.712466,-4.940227847,-1.118337496,00
-0.441855466,-0.045943199,0.156181054,2000.156181,2000.156181,2000.156181,2000.156181,-3.317831162,3.496523391,00
-0.544580609,-0.166418296,0.152119635,2000.15212,2000.15212,2000.15212,2000.15212,1.354964193,4.896696797,00
-0.390322821,-0.641099123,-0.266676117,1999.733324,1999.733324,1999.733324,1999.733324,4.782011718,1.79486975,00
0.156249847,-0.375090819,0.535218651,2000.535219,2000.535219,2000.535219,2000.535219,3.812499722,-2.957152268,00
-0.208023579,0.145030506,0.032935496,2000.032935,2000.032935,2000.032935,2000.032935,-0.662206935,-4.990382128,00
-0.273488498,0.263587023,-0.106811134,1999.893189,1999.893189,1999.893189,1999.893189,-4.528083591,-2.435477674,00
-0.691531473,0.389414025,0.609900021,2000.6099,2000.6099,2000.6099,2000.6099,-4.230861075,2.358593721,00
-0.248453946,-0.2170979,0.158689064,2000.158689,2000.158689,2000.158689,2000.158689,-0.043804399,4.984184927,00
-0.286466836,0.297953146,-0.552994851,1999.447005,1999.447005,1999.447005,1999.447005,4.18352584,3.027339496,00
-0.342134292,-0.195086272,-0.279162247,1999.720838,1999.720838,1999.720838,1999.720838,4.564541714,-1.712827906,00
0.30529007,-0.380393948,-0.191471925,1999.808528,1999.808528,1999.808528,1999.808528,0.748938987,-4.878229231,00
0.221983968,0.525379595,-0.078178189,1999.921822,1999.921822,1999.921822,1999.921822,-3.755234791,-3.558609098,00
-0.47044365,0.450422317,0.382669139,2000.382669,2000.382669,2000.382669,2000.382669,-4.80686302,1.032779828,00
-0.06256839,-0.059863537,0.559527218,2000.559527,2000.559527,2000.559527,2000.559527,-1.439083557,4.674635743,00
-0.093188242,0.214734043,-0.023327847,1999.976672,1999.976672,1999.976672,1999.976672,3.251782692,4.018653114,00
-0.070301808,-0.188932238,-0.037542757,1999.962457,1999.962457,1999.962457,1999.962457,4.95297493,-0.332060655,00
0.569669957,0.183847344,0.321315867,2000.321316,2000.321316,2000.321316,2000.321316,2.10042486,-4.377479389,00
-0.042310311,-0.011924887,-0.284295096,1999.715705,1999.715705,1999.715705,1999.715705,-2.683246141,-4.398263761,00
-0.709546597,0.181538325,-0.576939982,1999.42306,1999.42306,1999.42306,1999.42306,-4.999953013,-0.375304714,00
-0.218170167,0.309300139,-0.131075363,1999.868925,1999.868925,1999.868925,1999.868925,-2.719726144,3.992707756,00
0.221236648,0.061302922,-0.737458903,1999.262541,1999.262541,1999.262541,1999.262541,2.061004399,4.689843128,00
0.244262596,0.216594919,0.211376485,2000.211376,2000.211376,2000.211376,2000.211376,4.946857003,1.075158357,00
0.157357053,0.104859274,-0.184245264,1999.815755,1999.815755,1999.815755,1999.815755,3.284592092,-3.528022049,00
0.123854786,0.294194501,-0.352287779,1999.647712,1999.647712,1999.647712,1999.647712,-1.397511641,-4.887555254,00
-0.722864369,-0.487882065,-0.215137242,1999.784863,1999.784863,1999.784863,1999.784863,-4.794749616,-1.753492698,00
-0.083515941,-0.15949336,0.220001761,2000.220002,2000.220002,2000.220002,2000.220002,-3.783716906,2.992722958,00
-0.299005118,0.423627027,0.180416025,2000.180416,2000.180416,2000.180416,2000.180416,0.706047678,4.987442928,00
0.098090833,0.239383148,-0.135955846,1999.864044,1999.864044,1999.864044,1999.864044,4.546675283,2.396730871,00
0.269634357,-0.2511458,0.180957667,2000.180958,2000.180958,2000.180958,2000.180958,4.207110601,-2.397524496,00
-0.296930056,0.29150885,-0.033458709,1999.966541,1999.966541,1999.966541,1999.966541,-0.000452165,-4.987506898,00
-0.242548821,-0.591717691,-0.447908614,1999.552091,1999.552091,1999.552091,1999.552091,-4.207599213,-2.991998459,00
0.101888705,-0.088351441,0.442252664,2000.442253,2000.442253,2000.442253,2000.442253,-4.546298948,1.754339564,00
0.19364733,0.661856999,-0.752526449,1999.247474,1999.247474,1999.247474,1999.247474,-0.705152397,4.887745883,00
0.022010234,0.384082559,0.327395093,2000.327395,2000.327395,2000.327395,2000.327395,3.784308016,3.527381178,00
0.011117357,0.139880315,0.051534904,2000.051535,2000.051535,2000.051535,2000.051535,4.794493092,-1.076041515,00
-0.058173025,-0.390975331,-0.486881478,1999.513119,1999.513119,1999.513119,1999.513119,1.39664333,-4.690156601,00
0.018305211,-0.040649252,0.439256718,2000.439257,2000.439257,2000.439257,2000.439257,-3.285273869,-3.992163338,00
-0.293130021,0.508158147,-0.018588283,1999.981412,1999.981412,1999.981412,1999.981412,-4.946725423,0.376206487,00
0.722363072,-0.100113116,-0.607043952,1999.392956,1999.392956,1999.392956,1999.392956,-2.060180436,4.398693803,00
-0.135997935,0.0819259,-0.218165561,1999.781834,1999.781834,1999.781834,1999.781834,2.720484942,4.377042322,00
0.475265956,0.24162898,0.534381106,2000.534381,2000.534381,2000.534381,2000.534381,4.999949011,0.331158316,00
0.183271755,0.032193237,-0.046363505,1999.953636,1999.953636,1999.953636,1999.953636,2.682483018,-4.019191119,00
-0.144576329,-0.380933697,-0.05693624,1999.943064,1999.943064,1999.943064,1999.943064,-2.101245491,-4.674314774,00
-0.018238566,0.844332662,-0.343441976,1999.656558,1999.656558,1999.656558,1999.656558,-4.953098586,-1.031894983,00
0.111396618,0.460778239,-0.111417594,1999.888582,1999.888582,1999.888582,1999.888582,-3.251095683,3.559244297,00
-0.088735406,-0.164544653,-0.080324969,1999.919675,1999.919675,1999.919675,1999.919675,1.439949598,4.878030784,00
0.304044976,-0.151321891,-0.340635347,1999.659365,1999.659365,1999.659365,1999.659365,4.807111859,1.711978265,00
0.413967231,-0.47373901,-0.004475526,1999.995524,1999.995524,1999.995524,1999.995524,3.754637646,-3.028059176,00
-0.413249573,-0.188902637,-0.063574819,1999.936425,1999.936425,1999.936425,1999.936425,-0.749833103,-4.984112975,00
-0.121773326,-0.213447485,0.209170823,2000.209171,2000.209171,2000.209171,2000.209171,-4.564910756,-2.35779629,00
0.341857529,0.168116699,-0.077587743,1999.922412,1999.922412,1999.922412,1999.922412,-4.183030511,2.43626743,00
-0.441691499,0.294738653,-0.288521329,1999.711479,1999.711479,1999.711479,1999.711479,0.044708694,4.990438111,00
-0.498181184,0.031190417,0.079677591,2000.079678,2000.079678,2000.079678,2000.079678,4.231342932,2.956423007,00
-0.163091719,-0.25198318,-0.140535546,1999.859464,1999.859464,1999.859464,1999.859464,4.527699992,-1.795713775,00
-0.238097686,-0.256220503,0.083339842,2000.08334,2000.08334,2000.08334,2000.08334,0.66131056,-4.896879594,00
0.123897205,-0.000183712,0.246578097,2000.246578,2000.246578,2000.246578,2000.246578,-3.813084751,-3.495876897,00
0.127875281,-0.040702417,0.385138091,2000.385138,2000.385138,2000.385138,2000.385138,-4.781747527,1.119218897,00
-0.353152813,0.565687724,-0.296908493,1999.703092,1999.703092,1999.703092,1999.703092,-1.354093679,4.705309999,00
-0.46953148,0.119236198,-0.060914932,1999.939085,1999.939085,1999.939085,1999.939085,3.318507653,3.965360787,00
-0.004648183,-0.357450266,-0.093439587,1999.90656,1999.90656,1999.90656,1999.90656,4.940088353,-0.420322845,00
-0.003537127,0.015946146,0.120309965,2000.12031,2000.12031,2000.12031,2000.12031,2.019774604,-4.419563592,00
-0.020082951,0.204455742,-0.478971693,1999.521028,1999.521028,1999.521028,1999.521028,-2.757510602,-4.355477954,00
-0.325061175,-0.394840037,0.136774794,2000.136775,2000.136775,2000.136775,2000.136775,-4.999553277,-0.286985972,00
0.312514894,0.396418047,-0.272000606,1999.727999,1999.727999,1999.727999,1999.727999,-2.645029726,4.04535959,00
-0.124801584,0.581974642,0.043397497,2000.043397,2000.043397,2000.043397,2000.043397,2.141321957,4.6584202,00
-0.247235809,-0.491555665,0.003310571,2000.003311,2000.003311,2000.003311,2000.003311,4.958952108,0.988550762,00
-0.320361836,0.21398191,-0.025298955,1999.974701,1999.974701,1999.974701,1999.974701,3.21734456,-3.590187688,00
0.079205324,0.238325155,0.41793499,2000.417935,2000.417935,2000.417935,2000.417935,-1.482274739,-4.868124135,00
0.147502207,-0.293369844,0.315822722,2000.315823,2000.315823,2000.315823,2000.315823,-4.819097478,-1.670329703,00
-0.069458709,-0.344468198,-0.011383402,1999.988617,1999.988617,1999.988617,1999.988617,-3.725264221,3.063158155,00
0.687739901,0.565813047,0.183940922,2000.183941,2000.183941,2000.183941,2000.183941,0.793559781,4.980392531,00
-0.538489129,0.322191685,0.109075723,2000.109076,2000.109076,2000.109076,2000.109076,4.58278858,2.318676983,00
-0.147405606,-0.074977674,-0.424751931,1999.575248,1999.575248,1999.575248,1999.575248,4.158622693,-2.47481949,00
0.344377165,-0.01783107,0.182584776,2000.182585,2000.182585,2000.182585,2000.182585,-0.08896172,-4.992978337,00
-0.261025298,-0.349434024,0.523972669,2000.523973,2000.523973,2000.523973,2000.523973,-4.254755138,-2.920615927,00
0.12783952,0.419143557,0.091379834,2000.09138,2000.09138,2000.09138,2000.09138,-4.508746304,1.836947297,00
-0.297657357,-0.466903132,-0.084511808,1999.915488,1999.915488,1999.915488,1999.915488,-0.617416912,4.905629648,00
0.29246096,-0.152364758,-0.244642002,1999.755358,1999.755358,1999.755358,1999.755358,3.841562742,3.464098724,00
-0.148182271,-0.09489315,-0.030130731,1999.969869,1999.969869,1999.969869,1999.969869,4.768627327,-1.162308592,00
-0.188468254,-0.503471485,0.142415828,2000.142416,2000.142416,2000.142416,2000.142416,1.311437939,-4.720094748,00
-0.271719076,-0.53964845,0.198843973,2000.198844,2000.198844,2000.198844,2000.198844,-3.351481442,-3.938247561,00
-0.021007074,-0.01729527,-0.045142787,1999.954857,1999.954857,1999.954857,1999.954857,-4.933064241,0.464406271,00
0.63288299,0.231775652,0.145879006,2000.145879,2000.145879,2000.145879,2000.145879,-1.979210527,4.44008712,00
-0.361551449,0.315788575,-0.267791605,1999.732208,1999.732208,1999.732208,1999.732208,2.794320218,4.333572347,00
0.273756417,-0.213534491,0.186918231,2000.186918,2000.186918,2000.186918,2000.186918,4.998765841,0.242791143,00
-0.491983897,-0.036241129,-0.500576397,1999.499424,1999.499424,1999.499424,1999.499424,2.607369203,-4.071211118,00
-0.18824902,0.135176313,0.005624098,2000.005624,2000.005624,2000.005624,2000.005624,-2.181230656,-4.642160652,00
-0.301060589,-0.222309604,-0.4408772,1999.559123,1999.559123,1999.559123,1999.559123,-4.964417109,-0.945129092,00
0.190180988,0.505817396,-0.570785201,1999.429215,1999.429215,1999.429215,1999.429215,-3.183341367,3.620849797,00
-0.33970096,0.062711737,0.325877092,2000.325877,2000.325877,2000.325877,2000.325877,1.524483747,4.857836081,00
-0.235042052,0.085397002,0.015457589,2000.015458,2000.015458,2000.015458,2000.015458,4.830705535,1.628550275,00
0.118634365,-0.039379285,-0.420449484,1999.579551,1999.579551,1999.579551,1999.579551,3.695598932,-3.098017143,00
0.61976387,-0.48782241,0.172448413,2000.172448,2000.172448,2000.172448,2000.172448,-0.837224286,-4.976281887,00
-0.535338764,0.359114576,-0.15695401,1999.843046,1999.843046,1999.843046,1999.843046,-4.600307356,-2.279376014,00
-0.534912533,-0.54237424,-0.005774919,1999.994225,1999.994225,1999.994225,1999.994225,-4.133889058,2.513177655,00
-0.056155227,-0.24506495,0.177685171,2000.177685,2000.177685,2000.177685,2000.177685,0.133207775,4.995127378,00
0.190888211,-0.533303767,0.030298972,2000.030299,2000.030299,2000.030299,2000.030299,4.277833995,2.884580026,00
0.255670759,-0.199735776,0.266589533,2000.26659,2000.26659,2000.26659,2000.26659,4.489439368,-1.878036899,00
0.164040179,-0.239305118,-0.537624004,1999.462376,1999.462376,1999.462376,1999.462376,0.57347489,-4.91399536,00
-0.115875542,-0.098627637,-0.088174719,1999.911825,1999.911825,1999.911825,1999.911825,-3.869739757,-3.432049149,00
0.3516441,0.148593824,0.713454314,2000.713454,2000.713454,2000.713454,2000.713454,-4.755133517,1.205307222,00
0.156149889,-0.052928562,0.312938955,2000.312939,2000.312939,2000.312939,2000.312939,-1.268679451,4.734509692,00
-0.029132699,0.167444098,-0.466947927,1999.533052,1999.533052,1999.533052,1999.533052,3.384192651,3.910825785,00
-0.02609792,-0.006243807,0.376484627,2000.376485,2000.376485,2000.376485,2000.376485,4.925653638,-0.508453313,00
0.066108108,-0.008773495,0.426863361,2000.426863,2000.426863,2000.426863,2000.426863,1.938491385,-4.46026278,00
0.141744616,-0.241569862,-0.084044732,1999.915955,1999.915955,1999.915955,1999.915955,-2.830910907,-4.311327216,00
0.479414782,-0.512481255,0.197328558,2000.197329,2000.197329,2000.197329,2000.197329,-4.997586767,-0.198577293,00
-0.181933404,-0.050823425,0.110066215,2000.110066,2000.110066,2000.110066,2000.110066,-2.569504401,4.096743678,00
-0.122257012,0.236084631,0.366611258,2000.366611,2000.366611,2000.366611,2000.366611,2.220968461,4.625537404,00
-0.105139341,0.047758307,-0.190385661,1999.809614,1999.809614,1999.809614,1999.809614,4.969493163,0.901633373,00
-0.231002659,0.263263553,-0.284167718,1999.715832,1999.715832,1999.715832,1999.715832,3.149088768,-3.651228223,00
-0.221183111,0.331408682,0.028150519,2000.028151,2000.028151,2000.028151,2000.028151,-1.566573317,-4.84716743,00
-0.12316183,-0.125028925,0.204832618,2000.204833,2000.204833,2000.204833,2000.204833,-4.841935119,-1.586643255,00
0.501450677,-0.162836719,-0.172785651,1999.827214,1999.827214,1999.827214,1999.827214,-3.665644102,3.132633411,00
0.510196173,-0.076829366,-0.245207766,1999.754792,1999.754792,1999.754792,1999.754792,0.880823197,4.971781366,00
-0.318380356,-0.637990334,0.105392875,2000.105393,2000.105393,2000.105393,2000.105393,4.617465711,2.239896462,00
0.03580125,-0.122464442,-0.152483594,1999.847516,1999.847516,1999.847516,1999.847516,4.108831545,-2.55133892,00
-0.773826122,0.220490671,0.205484353,2000.205484,2000.205484,2000.205484,2000.205484,-0.177443395,-4.996885064,00
0.454690323,-0.226240263,0.318749977,2000.31875,2000.31875,2000.31875,2000.31875,-4.300577696,-2.848318125,00
-0.007846105,0.3683416,0.086483751,2000.086484,2000.086484,2000.086484,2000.086484,-4.469780696,1.918979363,00
-0.138207267,0.088796058,-0.170255705,1999.829744,1999.829744,1999.829744,1999.829744,-0.529487938,4.921976074,00
0.185957792,0.113170052,-0.037526833,1999.962473,1999.962473,1999.962473,1999.962473,3.897613589,3.399730682,00
-0.094710868,0.399439331,-0.572596013,1999.427404,1999.427404,1999.427404,1999.427404,4.741267157,-1.248211421,00
0.636861734,-0.361550467,0.552799962,2000.5528,2000.5528,2000.5528,2000.5528,1.225821566,-4.748553699,00
-0.30256093,0.538265703,-0.127321709,1999.872678,1999.872678,1999.872678,1999.872678,-3.416638719,-3.883097606,00
-0.252087492,-0.466387189,-0.368986116,1999.631014,1999.631014,1999.631014,1999.631014,-4.917857123,0.552460518,00
0.383885254,0.204020643,0.26507757,2000.265078,2000.265078,2000.265078,2000.265078,-1.897620368,4.48008899,00
-0.002413781,0.160828402,0.305907326,2000.305907,2000.305907,2000.305907,2000.305907,2.867279802,4.288744305,00
0.485389878,-0.127220888,0.337899448,2000.337899,2000.337899,2000.337899,2000.337899,4.996016145,0.154347885,00
-0.036652096,0.389518525,-0.452261096,1999.547739,1999.547739,1999.547739,1999.547739,2.531438285,-4.121955269,00
0.149411802,0.026297028,0.274357689,2000.274358,2000.274358,2000.274358,2000.274358,-2.26053226,-4.608551758,00
-0.144662521,0.687810573,-0.093648999,1999.906351,1999.906351,1999.906351,1999.906351,-4.97417987,-0.858067014,00
0.479866519,0.02265619,0.413647623,2000.413648,2000.413648,2000.413648,2000.413648,-3.114589447,3.681320586,00
-0.816651244,-0.119494667,0.406210345,2000.40621,2000.40621,2000.40621,2000.40621,1.60854015,4.836119016,00
-0.306727241,-0.124280165,0.005119088,2000.005119,2000.005119,2000.005119,2000.005119,4.852785351,1.544611926,00
0.088923006,-0.250768734,-0.14699093,1999.853009,1999.853009,1999.853009,1999.853009,3.63540208,-3.167004245,00
0.24556904,0.610271561,0.090559328,2000.090559,2000.090559,2000.090559,2000.090559,-0.924353098,-4.966891319,00
-0.075894065,0.300237897,-0.236822127,1999.763178,1999.763178,1999.763178,1999.763178,-4.634262301,-2.20024142,00
0.151855639,0.212596954,0.244980059,2000.24498,2000.24498,2000.24498,2000.24498,-4.083452116,2.589300294,00
-0.173951982,0.028073125,0.006737861,2000.006738,2000.006738,2000.006738,2000.006738,0.221665112,4.998251258,00
0.107419613,-0.013292553,-0.055805252,1999.944195,1999.944195,1999.944195,1999.944195,4.322984458,2.811833067,00
-0.204077696,0.431883221,0.60950045,2000.6095,2000.6095,2000.6095,2000.6095,4.44977183,-1.959771479,00
0.666992588,0.166636907,-0.03896173,1999.961038,1999.961038,1999.961038,1999.961038,0.485459502,-4.929571165,00
